sinifId,sinifIsmi,dersId,dersNo,dersKod,dersIsmi,uniteId,uniteNo,uniteIsmi,kazanimId,kazanimNo,kazanimKod,kazanimIsmi,videoId,videoBaslik,videoLink
7,10. Sınıf,14,3,FEL,Felsefe,53,2,Felsefe ile Düşünme,139,4,10.2.4.,10.2.4.- Felsefi bir görüşü veya argümanı sorgular.,kvdowo2jxaw.mp4,FELSEFİ BİR GÖRÜŞÜ VE ARGÜMANI SORGULAMA,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/kvdowo2jxaw.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,140,1,10.3.1.,10.3.1.- Varlık felsefesinin konusunu ve problemlerini açıklar.,gm0y0ttyb2d.mp4,VARLIK FELSEFESİNİN KONUSU VE PROBLEMLERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/gm0y0ttyb2d.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,140,1,10.3.1.,10.3.1.- Varlık felsefesinin konusunu ve problemlerini açıklar.,zjgyx1oolkt.mp4,FELSEFİ BİR METİN ÜZERİNDEN VARLIK TÜRLERİNİN SINIFLANDIRILMASI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/zjgyx1oolkt.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,140,1,10.3.1.,10.3.1.- Varlık felsefesinin konusunu ve problemlerini açıklar.,jrm1pikld0t.mp4,SANAT YAPITLARININ VARLIK FELSEFESİ AÇISINDAN DEĞERLENDİRİLMESİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/jrm1pikld0t.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,141,2,10.3.2.,10.3.2.- Bilgi felsefesinin konusunu ve problemlerini açıklar.,vgrupjjg0l3.mp4,BİLGİ FELSEFESİNİN KONUSU VE PROBLEMLERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/vgrupjjg0l3.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,141,2,10.3.2.,10.3.2.- Bilgi felsefesinin konusunu ve problemlerini açıklar.,jvsamec5dkc.mp4,FELSEFİ BİR METİNDE DOĞRULUK ve GERÇEKLİK İLİŞKİSİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/jvsamec5dkc.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,141,2,10.3.2.,10.3.2.- Bilgi felsefesinin konusunu ve problemlerini açıklar.,k3z51t1xhid.mp4,BİLGİNİN DEĞERİ VE GÜVENİLİRLİĞİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/k3z51t1xhid.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,142,3,10.3.3.,10.3.3.- Bilim felsefesinin konusunu ve problemlerini açıklar.,f1da4unvbtn.mp4,BİLİM FELSEFESİNİN KONUSU VE PROBLEMLER,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/f1da4unvbtn.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,142,3,10.3.3.,10.3.3.- Bilim felsefesinin konusunu ve problemlerini açıklar.,fiqn0u4ac1j.mp4,BİLİM VE FELSEFE İLİŞKİSİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/fiqn0u4ac1j.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,142,3,10.3.3.,10.3.3.- Bilim felsefesinin konusunu ve problemlerini açıklar.,2k22e5tyzce.mp4,BİLİM-HAYAT İLİŞKİSİ: B.RUSSELL'IN 'BİLGELİKLE BİRLEŞEN BİLİM' GÖRÜŞÜ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/2k22e5tyzce.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,143,4,10.3.4.,10.3.4.- Ahlak felsefesinin konusunu ve problemlerini açıklar.,jcro10oxyza.mp4,AHLAK FELSEFESİNİN KONUSU VE PROBLEMLERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/jcro10oxyza.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,143,4,10.3.4.,10.3.4.- Ahlak felsefesinin konusunu ve problemlerini açıklar.,y24snvoipxd.mp4,FELSEFİ METİNLERDE İYİLİK VE MUTLULUK İLİŞKİSİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/y24snvoipxd.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,143,4,10.3.4.,10.3.4.- Ahlak felsefesinin konusunu ve problemlerini açıklar.,klzysmzjx0r.mp4,"OKUL YAŞAMINDA ÖZGÜRLÜK, SORUMLULUK ve KURAL(NORM) İLİŞKİSİ",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/klzysmzjx0r.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,144,5,10.3.5.,10.3.5.- Din felsefesinin konusunu ve problemleri açıklar.,wbgysmqig2j.mp4,DİN FELSEFESİNİN KONUSU ve SORULARI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/wbgysmqig2j.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,144,5,10.3.5.,10.3.5.- Din felsefesinin konusunu ve problemleri açıklar.,evwrpoc5aps.mp4,"TEOLOJİ ve DİN FELSEFESİ -'BEN KİMİM?' SORUSUNUN BİLİMSEL, DİNSEL ve FELSEFİ AÇIDAN TARTIŞILMASI",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/evwrpoc5aps.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,145,6,10.3.6.,10.3.6.- Siyaset felsefesinin konusunu ve problemlerini açıklar.,qbvb3y1uhmb.mp4,SİYASET FELSEFESİNİN KONUSU VE PROBLEMLERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/qbvb3y1uhmb.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,145,6,10.3.6.,10.3.6.- Siyaset felsefesinin konusunu ve problemlerini açıklar.,1hbacnqcg10.mp4,TEMEL HAK VE ÖZGÜRLÜKLER AÇISINDAN EGEMENLİK SORUNU,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/1hbacnqcg10.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,145,6,10.3.6.,10.3.6.- Siyaset felsefesinin konusunu ve problemlerini açıklar.,o4gvolnueiq.mp4,"ÜLKEMİZDE YAŞANAN TOPLUMSAL BİR SORUNUN BİREY, TOPLUM ve DEVLET İLİŞKİLERİ BAĞLAMINDA TARTIŞILMASI",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/o4gvolnueiq.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,146,7,10.3.7.,10.3.7.- Sanat felsefesinin konusunu ve problemlerini açıklar.,lkz3qa540vh.mp4,SANAT FELSEFESİNİN KONUSU VE PROBLEMLERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/lkz3qa540vh.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,146,7,10.3.7.,10.3.7.- Sanat felsefesinin konusunu ve problemlerini açıklar.,005khshwbc0.mp4,FELSEFİ METİNLERDE SANAT VE DUYARLILIK İLİŞKİSİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/005khshwbc0.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,54,3,Felsefenin Temel Konuları ve Problemleri,146,7,10.3.7.,10.3.7.- Sanat felsefesinin konusunu ve problemlerini açıklar.,muiz1ceffm3.mp4,YAŞADIĞIMIZ ŞEHRİN MİMARİ YAPISININ ESTETİK AÇIDAN DEĞERLENDİRİLMESİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/muiz1ceffm3.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,55,4,Felsefi Okuma ve Yazma,148,1,10.4.1.,10.4.1.- Felsefi bir metni analiz eder.,mnl20o4xblw.mp4,FELSEFİ METİN ANALİZİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/mnl20o4xblw.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,55,4,Felsefi Okuma ve Yazma,149,2,10.4.2.,10.4.2.- Verilen konu hakkında alternatif görüşler geliştirir.,5m0jywxxtzl.mp4,METİNLERLE ALTERNATİF GÖRÜŞ GELİŞTİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/5m0jywxxtzl.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,55,4,Felsefi Okuma ve Yazma,150,3,10.4.3.,10.4.3.- Bir konu hakkında felsefi bir deneme yazar.,y0azf4zzkzw.mp4,FELSEFİ DENEME NEDİR? NASIL YAZILIR? FELSEFİ AKIL YÜRÜTME BECERİLERİNİ DİĞER ALANLARDA KULLANMA,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/y0azf4zzkzw.mp4_1.mp4
7,10. Sınıf,14,3,FEL,Felsefe,55,4,Felsefi Okuma ve Yazma,147,4,10.4.4.,10.4.4.- Felsefi akıl yürütme becerilerini diğer alanlarda kullanır.,y0azf4zzkzw.mp4,FELSEFİ DENEME NEDİR? NASIL YAZILIR? FELSEFİ AKIL YÜRÜTME BECERİLERİNİ DİĞER ALANLARDA KULLANMA,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/y0azf4zzkzw.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,818,1,10.1.1.1.,"10.1.1.1.- Elektrik akımı, direnç ve potansiyel farkı kavramlarını açıklar.",mwjgbmvqngr.mp4,"AKIM, POTANSİYEL FARK, DİRENÇ",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/mwjgbmvqngr.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,818,1,10.1.1.1.,"10.1.1.1.- Elektrik akımı, direnç ve potansiyel farkı kavramlarını açıklar.",xqv3cn4dl1k.mp4,ELEKTRİK AKIMI - KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xqv3cn4dl1k.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,819,2,10.1.1.2.,10.1.1.2.- Katı bir iletkenin direncinin bağlı olduğu değişkenleri analiz eder.,mwjgbmvqngr.mp4,"AKIM, POTANSİYEL FARK, DİRENÇ",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/mwjgbmvqngr.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,819,2,10.1.1.2.,10.1.1.2.- Katı bir iletkenin direncinin bağlı olduğu değişkenleri analiz eder.,1yggy4kskpg.mp4,ELEKTRİK DEVRELERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/1yggy4kskpg.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,819,2,10.1.1.2.,10.1.1.2.- Katı bir iletkenin direncinin bağlı olduğu değişkenleri analiz eder.,xqv3cn4dl1k.mp4,ELEKTRİK AKIMI - KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xqv3cn4dl1k.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",u3svzlmddw1.mp4,"ELEKTRİK AKIMI / AKIM,KİRCHOFF,OHM KANUNU",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/u3svzlmddw1.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",tpo5jvl5ejq.mp4,"AMPERMETRE ,VOLTMETRE",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/tpo5jvl5ejq.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",xqv3cn4dl1k.mp4,ELEKTRİK AKIMI - KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xqv3cn4dl1k.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,821,4,10.1.2.2.,10.1.2.2.- Üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar.,etzb4cnpyld.mp4,ÜRETEÇLERİN BAĞLANMASI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/etzb4cnpyld.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,821,4,10.1.2.2.,10.1.2.2.- Üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar.,xqv3cn4dl1k.mp4,ELEKTRİK AKIMI - KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xqv3cn4dl1k.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,jnmmhk0wmnb.mp4,"ENERJİ, GÜÇ, TEHLİKELERE KARŞI ALINAN ÖNLEMLER",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/jnmmhk0wmnb.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,xqv3cn4dl1k.mp4,ELEKTRİK AKIMI - KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xqv3cn4dl1k.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,823,6,10.1.2.4.,10.1.2.4.- Elektrik akımının oluşturabileceği tehlikelere karşı alınması gereken sağlık ve güvenlik önlemlerini açıklar.,xqv3cn4dl1k.mp4,ELEKTRİK AKIMI - KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xqv3cn4dl1k.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,825,8,10.1.4.1.,10.1.4.1.- Üzerinden akım geçen düz bir iletken telin oluşturduğu manyetik alanı etkileyen değişkenleri analiz eder.,fllcuhesdsn.mp4,MIKNATISLAR VE MANYETİK ALAN - DÜZ TELİN ETRAFINDAKİ MANYETİK ALAN - YERİN MANYETİK ALANI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/fllcuhesdsn.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,825,8,10.1.4.1.,10.1.4.1.- Üzerinden akım geçen düz bir iletken telin oluşturduğu manyetik alanı etkileyen değişkenleri analiz eder.,1lt0ubixcrb.mp4,MIKNATISLAR VE MANYETİZMA KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/1lt0ubixcrb.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,826,9,10.1.4.2.,10.1.4.2.- Dünya'nın manyetik alanının sonuçlarını açıklar.,fllcuhesdsn.mp4,MIKNATISLAR VE MANYETİK ALAN - DÜZ TELİN ETRAFINDAKİ MANYETİK ALAN - YERİN MANYETİK ALANI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/fllcuhesdsn.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,826,9,10.1.4.2.,10.1.4.2.- Dünya'nın manyetik alanının sonuçlarını açıklar.,1lt0ubixcrb.mp4,MIKNATISLAR VE MANYETİZMA KONU DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/1lt0ubixcrb.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",2so1f5vorpe.mp4,"BASINÇ, KATI BASINCI",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/2so1f5vorpe.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",tupj2pooaum.mp4,DURGUN SIVILARIN BASINCI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/tupj2pooaum.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",y4kgyhsyj5z.mp4,SIVI BASINÇ KUVVETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/y4kgyhsyj5z.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",2vz0baaqrae.mp4,GAZ BASINCI VE AÇIK HAVA BASINCI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/2vz0baaqrae.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",v4uwbd0hcep.mp4,BASINÇ VE KALDIRMA KUVVETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/v4uwbd0hcep.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,828,2,10.2.1.2.,10.2.1.2.- Akışkanlarda akış sürati ile akışkan basıncı arasında ilişki kurar.,031m2l4eey1.mp4,"GAZ BASINCI, BASINCIN HÂL DEĞİŞİMİNE ETKİSİ, AKIŞKAN BASINCI",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/031m2l4eey1.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,xa2qubxgdes.mp4,KALDIRMA KUVVETİ - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xa2qubxgdes.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,es3jkqbpiex.mp4,KALDIRMA KUVVETİ - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/es3jkqbpiex.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,v4uwbd0hcep.mp4,BASINÇ VE KALDIRMA KUVVETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/v4uwbd0hcep.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,830,4,10.2.2.2.,10.2.2.2.- Kaldırma kuvvetiyle ilgili belirlediği günlük hayattaki problemlere kaldırma kuvveti ve/veya Bernoulli İlkesi'ni kullanarak çözüm önerisi üretir.,031m2l4eey1.mp4,"GAZ BASINCI, BASINCIN HÂL DEĞİŞİMİNE ETKİSİ, AKIŞKAN BASINCI",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/031m2l4eey1.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,830,4,10.2.2.2.,10.2.2.2.- Kaldırma kuvvetiyle ilgili belirlediği günlük hayattaki problemlere kaldırma kuvveti ve/veya Bernoulli İlkesi'ni kullanarak çözüm önerisi üretir.,xa2qubxgdes.mp4,KALDIRMA KUVVETİ - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xa2qubxgdes.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,830,4,10.2.2.2.,10.2.2.2.- Kaldırma kuvvetiyle ilgili belirlediği günlük hayattaki problemlere kaldırma kuvveti ve/veya Bernoulli İlkesi'ni kullanarak çözüm önerisi üretir.,es3jkqbpiex.mp4,KALDIRMA KUVVETİ - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/es3jkqbpiex.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",aprzfh5l4fr.mp4,DALGALARIN GENEL ÖZELLİKLERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/aprzfh5l4fr.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,832,2,10.3.1.2.,10.3.1.2.- Dalgaları taşıdığı enerjiye ve titreşim doğrultusuna göre sınıflandırır.,aprzfh5l4fr.mp4,DALGALARIN GENEL ÖZELLİKLERİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/aprzfh5l4fr.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,833,3,10.3.2.1.,10.3.2.1.- Atma ve periyodik dalga oluşturarak aralarındaki farkı açıklar.,enfm0zgfzzy.mp4,YAY DALGALARININ ÖZELLİKLERİ - ATMA VE PERİYODİK DALGA,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/enfm0zgfzzy.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,834,4,10.3.2.2.,10.3.2.2.- Yaylarda atmanın yansımasını ve iletilmesini analiz eder.,zhsdczpm3cu.mp4,YAY DALGALARINDA YANSIMA VE İLETİLME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/zhsdczpm3cu.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,835,5,10.3.3.1.,"10.3.3.1.- Dalgaların ilerleme yönü, dalga tepesi ve dalga çukuru kavramlarını açıklar.",lleos21nbcw.mp4,SU DALGALARININ ÖZELLİKLERİ - SU DALGALARINDA YANSIMA,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/lleos21nbcw.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,837,7,10.3.3.3.,10.3.3.3.- Ortam derinliği ile su dalgalarının yayılma hızını ilişkilendirir.,jerdfwamxl4.mp4,SU DALGALARINDA KIRILMA,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/jerdfwamxl4.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,839,9,10.3.4.1.,10.3.4.1.- Ses dalgaları ile ilgili temel kavramları örneklerle açıklar.,00kzdjwskyw.mp4,SES DALGALARI,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/00kzdjwskyw.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,841,11,10.3.5.1.,10.3.5.1.- Deprem dalgasını tanımlar.,irfh05nxuef.mp4,DEPREM DALGALARI ELEKTROMANYETİK DALGALAR,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/irfh05nxuef.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,147,4,Optik,843,1,10.4.1.1.,10.4.1.1.- Işığın davranış modellerini açıklar.,4lrzlpceedf.mp4,AYDINLANMA,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4lrzlpceedf.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,147,4,Optik,843,1,10.4.1.1.,10.4.1.1.- Işığın davranış modellerini açıklar.,ksu3vavvofz.mp4,OPTİK ÜNİTE DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ksu3vavvofz.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,147,4,Optik,844,2,10.4.1.2.,"10.4.1.2.- Işık şiddeti, ışık akısı ve aydınlanma şiddeti kavramları arasında ilişki kurar",ksu3vavvofz.mp4,OPTİK ÜNİTE DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ksu3vavvofz.mp4_1.mp4
7,10. Sınıf,33,8,FIZ,Fizik,147,4,Optik,845,3,10.4.2.1.,"10.4.2.1.- Saydam, yarı saydam ve saydam olmayan maddelerin ışık geçirme özelliklerini açıklar.",x1kzsqsix5r.mp4,GÖLGE,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/x1kzsqsix5r.mp4_1.mp4
